Actual data of,Barishal_load,Mymensingh_load,Chattogram_load,Rangpur_load,Demand_Lag7,Khulna_load,Sylhet_load,Dhaka_load,Demand_Lag1,IsWeekend,Low water level in Kaptai lake,Coal supply Limitation,DayOfWeek,Cumilla_load,Demand_Lag2,Gas/LF limitation,Month,Rajshahi_load,Demand_Rolling7_Mean,Max. Demand at eve. peak (Generation end),Regional_Demand_PCA
2020-12-12,0.0,0.0,0.0,0.0,11513.0,0.0,0.0,0.0,10193.0,1,183.0,85.0,5,0.0,12722.0,2286.0,12,0.0,11421.142857142857,8743.0,-3.7068110933626213
2020-12-13,0.0,0.0,0.0,0.0,10167.0,0.0,0.0,0.0,8743.0,0,184.0,85.0,6,0.0,10193.0,2298.0,12,0.0,11025.42857142857,8699.0,-4.374165391282878
2020-12-14,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,8699.0,0,182.0,85.0,0,0.0,8743.0,2539.0,12,0.0,10815.714285714286,8877.0,-4.339351039533232
2020-12-15,0.0,0.0,0.0,0.0,12238.0,0.0,0.0,0.0,8877.0,0,186.0,85.0,1,0.0,8699.0,2462.0,12,0.0,10528.714285714286,8816.0,-4.198082255762477
2020-12-16,0.0,0.0,0.0,0.0,12229.0,0.0,0.0,0.0,8816.0,0,184.0,85.0,2,0.0,8877.0,2512.0,12,0.0,10039.857142857143,7679.0,-5.310134892956994
2020-12-17,0.0,0.0,0.0,0.0,12722.0,0.0,0.0,0.0,7679.0,0,184.0,85.0,3,0.0,8816.0,2550.0,12,0.0,9389.857142857143,8546.0,-4.657424990802168
2020-12-18,0.0,0.0,0.0,0.0,10193.0,0.0,0.0,0.0,8546.0,1,186.0,85.0,4,0.0,7679.0,2306.0,12,0.0,8793.285714285714,7888.0,-5.608671640934235
2020-12-19,0.0,0.0,0.0,0.0,8743.0,0.0,0.0,0.0,7888.0,1,185.0,85.0,5,0.0,8546.0,2495.0,12,0.0,8464.0,8602.0,-5.206598322260033
2020-12-20,0.0,0.0,0.0,0.0,8699.0,0.0,0.0,0.0,8602.0,0,195.0,85.0,6,0.0,7888.0,2247.0,12,0.0,8443.857142857143,8763.0,-5.0755546873755
2020-12-21,0.0,0.0,0.0,0.0,8877.0,0.0,0.0,0.0,8763.0,0,190.0,85.0,0,0.0,8602.0,2316.0,12,0.0,8453.0,8862.0,-4.629022761152868
2020-12-22,0.0,0.0,0.0,0.0,8816.0,0.0,0.0,0.0,8862.0,0,190.0,85.0,1,0.0,8763.0,2790.0,12,0.0,8450.857142857143,8860.0,-4.6590708082846914
2020-12-23,0.0,0.0,0.0,0.0,7679.0,0.0,0.0,0.0,8860.0,0,182.0,85.0,2,0.0,8862.0,3125.0,12,0.0,8457.142857142857,8950.0,-4.698174391149508
2020-12-24,0.0,0.0,0.0,0.0,8546.0,0.0,0.0,0.0,8950.0,0,181.0,85.0,3,0.0,8860.0,3040.0,12,0.0,8638.714285714286,8838.0,-4.721429929611832
2020-12-25,0.0,0.0,0.0,0.0,7888.0,0.0,0.0,0.0,8838.0,1,183.0,85.0,4,0.0,8950.0,3193.0,12,0.0,8680.42857142857,7815.0,-5.723153519328919
2020-12-26,0.0,0.0,0.0,0.0,8602.0,0.0,0.0,0.0,7815.0,1,183.0,85.0,5,0.0,8838.0,3201.0,12,0.0,8670.0,8775.0,-4.92376380305395
2020-12-27,0.0,0.0,0.0,0.0,8763.0,0.0,0.0,0.0,8775.0,0,184.0,85.0,6,0.0,7815.0,3311.0,12,0.0,8694.714285714286,8843.0,-4.875991093111254
2020-12-28,0.0,0.0,0.0,0.0,8862.0,0.0,0.0,0.0,8843.0,0,184.0,85.0,0,0.0,8775.0,3367.0,12,0.0,8706.142857142857,8808.0,-4.6939555629683385
2020-12-29,0.0,0.0,0.0,0.0,8860.0,0.0,0.0,0.0,8808.0,0,185.0,85.0,1,0.0,8843.0,3493.0,12,0.0,8698.42857142857,8945.0,-4.6705536956573495
2020-12-30,0.0,0.0,0.0,0.0,8950.0,0.0,0.0,0.0,8945.0,0,185.0,85.0,2,0.0,8808.0,3589.0,12,0.0,8710.57142857143,8911.0,-4.739355808804103
2020-12-31,0.0,0.0,0.0,0.0,8838.0,0.0,0.0,0.0,8911.0,0,184.0,170.0,3,0.0,8945.0,3702.0,12,0.0,8705.0,8853.0,-4.681689916559061
2021-01-01,0.0,0.0,0.0,0.0,7815.0,0.0,0.0,0.0,8853.0,1,144.0,160.0,4,0.0,8911.0,4000.0,1,0.0,8707.142857142857,8985.0,-4.370717187231836
2021-01-02,0.0,0.0,0.0,0.0,8775.0,0.0,0.0,0.0,8985.0,1,183.0,170.0,5,0.0,8853.0,2879.0,1,0.0,8874.285714285714,9074.0,-4.0929773672043455
2021-01-03,0.0,0.0,0.0,0.0,8843.0,0.0,0.0,0.0,9074.0,0,160.0,86.0,6,0.0,8985.0,2715.0,1,0.0,8917.0,10988.0,-2.256963124425684
2021-01-04,0.0,0.0,0.0,0.0,8808.0,0.0,0.0,0.0,10988.0,0,124.0,444.0,0,0.0,9074.0,1237.0,1,0.0,9223.42857142857,12893.0,0.04470036256032064
2021-01-05,0.0,0.0,0.0,0.0,8945.0,0.0,0.0,0.0,12893.0,0,205.0,220.0,1,0.0,10988.0,1281.0,1,0.0,9807.0,11665.0,0.05657495313343721
2021-01-06,0.0,0.0,0.0,0.0,8911.0,0.0,0.0,0.0,11665.0,0,210.0,294.0,2,0.0,12893.0,1591.0,1,0.0,10195.57142857143,11612.0,-0.35263625950039323
2021-01-07,0.0,0.0,0.0,0.0,8853.0,0.0,0.0,0.0,11612.0,0,204.0,295.0,3,0.0,11665.0,1010.0,1,0.0,10581.42857142857,10097.0,-2.2483082495712194
2021-01-08,0.0,0.0,0.0,0.0,8985.0,0.0,0.0,0.0,10097.0,1,105.0,289.0,4,0.0,11612.0,931.0,1,0.0,10759.142857142857,11508.0,-0.30789738784926945
2021-01-09,0.0,0.0,0.0,0.0,9074.0,0.0,0.0,0.0,11508.0,1,94.0,201.0,5,0.0,10097.0,1867.0,1,0.0,11119.57142857143,13075.0,1.301840564242282
2021-01-10,0.0,0.0,0.0,0.0,10988.0,0.0,0.0,0.0,13075.0,0,0.0,10.0,6,0.0,11508.0,2015.0,1,0.0,11691.142857142857,12308.0,1.265177708370019
2021-01-11,0.0,0.0,0.0,0.0,12893.0,0.0,0.0,0.0,12308.0,0,0.0,3.0,0,0.0,13075.0,1887.0,1,0.0,11879.714285714286,10331.0,-1.4874370002269914
2021-01-12,0.0,0.0,0.0,0.0,11665.0,0.0,0.0,0.0,10331.0,0,0.0,0.0,1,0.0,12308.0,1807.0,1,0.0,11513.714285714286,9537.0,-2.87741006202719
2021-01-13,0.0,0.0,0.0,0.0,11612.0,0.0,0.0,0.0,9537.0,0,183.0,170.0,2,0.0,10331.0,3785.0,1,0.0,11209.714285714286,9243.0,-3.3009062773801645
2021-01-14,0.0,0.0,0.0,0.0,10097.0,0.0,0.0,0.0,9243.0,0,186.0,170.0,3,0.0,9537.0,3985.0,1,0.0,10871.285714285714,9125.0,-3.57646799075607
2021-01-15,0.0,0.0,0.0,0.0,11508.0,0.0,0.0,0.0,9125.0,1,184.0,170.0,4,0.0,9243.0,3787.0,1,0.0,10732.42857142857,8182.0,-4.415996238009793
2021-01-16,0.0,0.0,0.0,0.0,13075.0,0.0,0.0,0.0,8182.0,1,185.0,170.0,5,0.0,9125.0,3867.0,1,0.0,10257.285714285714,9165.0,-3.591492465622038
2021-01-17,0.0,0.0,0.0,0.0,12308.0,0.0,0.0,0.0,9165.0,0,186.0,170.0,6,0.0,8182.0,3835.0,1,0.0,9698.714285714286,9232.0,-3.717167275749654
2021-01-18,0.0,0.0,0.0,0.0,10331.0,0.0,0.0,0.0,9232.0,0,185.0,170.0,0,0.0,9165.0,3843.0,1,0.0,9259.285714285714,9297.0,-3.649209535903826
2021-01-19,0.0,0.0,0.0,0.0,9537.0,0.0,0.0,0.0,9297.0,0,186.0,170.0,1,0.0,9232.0,3778.0,1,0.0,9111.57142857143,9380.0,-3.676537907868763
2021-01-20,0.0,0.0,0.0,0.0,9243.0,0.0,0.0,0.0,9380.0,0,185.0,170.0,2,0.0,9297.0,4011.0,1,0.0,9089.142857142857,9241.0,-3.92231984219507
2021-01-21,0.0,0.0,0.0,0.0,9125.0,0.0,0.0,0.0,9241.0,0,183.0,170.0,3,0.0,9380.0,4009.0,1,0.0,9088.857142857143,9279.0,-3.837232468731238
2021-01-22,0.0,0.0,0.0,0.0,8182.0,0.0,0.0,0.0,9279.0,1,183.0,170.0,4,0.0,9241.0,3884.0,1,0.0,9110.857142857143,8189.0,-4.911118401243328
2021-01-23,0.0,0.0,0.0,0.0,9165.0,0.0,0.0,0.0,8189.0,1,183.0,170.0,5,0.0,9279.0,3687.0,1,0.0,9111.857142857143,9242.0,-3.958600979628394
2021-01-24,0.0,0.0,0.0,0.0,9232.0,0.0,0.0,0.0,9242.0,0,182.0,170.0,6,0.0,8189.0,3633.0,1,0.0,9122.857142857143,9104.0,-3.978289876990386
2021-01-25,0.0,0.0,0.0,0.0,9297.0,0.0,0.0,0.0,9104.0,0,161.0,170.0,0,0.0,9242.0,3546.0,1,0.0,9104.57142857143,9278.0,-3.87116743291294
2021-01-26,0.0,0.0,0.0,0.0,9380.0,0.0,0.0,0.0,9278.0,0,163.0,170.0,1,0.0,9104.0,2981.0,1,0.0,9101.857142857143,9240.0,-3.7614868216932975
2021-01-27,0.0,0.0,0.0,0.0,9241.0,0.0,0.0,0.0,9240.0,0,163.0,170.0,2,0.0,9278.0,2905.0,1,0.0,9081.857142857143,9272.0,-3.9369937607446763
2021-01-28,0.0,0.0,0.0,0.0,9279.0,0.0,0.0,0.0,9272.0,0,172.0,170.0,3,0.0,9240.0,2980.0,1,0.0,9086.285714285714,9240.0,-3.769030799946214
2021-01-29,0.0,0.0,0.0,0.0,8189.0,0.0,0.0,0.0,9240.0,1,175.0,170.0,4,0.0,9272.0,2901.0,1,0.0,9080.714285714286,8348.0,-4.723195985227296
2021-01-30,0.0,0.0,0.0,0.0,9242.0,0.0,0.0,0.0,8348.0,1,176.0,170.0,5,0.0,9240.0,2769.0,1,0.0,9103.42857142857,9075.0,-4.156529438981034
2021-01-31,0.0,0.0,0.0,0.0,9104.0,0.0,0.0,0.0,9075.0,0,188.0,170.0,6,0.0,8348.0,2940.0,1,0.0,9079.57142857143,9188.0,-3.9568007176577744
2021-02-01,0.0,0.0,0.0,0.0,9278.0,0.0,0.0,0.0,9188.0,0,144.0,159.0,0,0.0,9075.0,4044.0,2,0.0,9091.57142857143,9156.0,-4.231864325248127
2021-02-02,0.0,0.0,0.0,0.0,9240.0,0.0,0.0,0.0,9156.0,0,160.0,170.0,1,0.0,9188.0,2786.0,2,0.0,9074.142857142857,9234.0,-3.9470390376582145
2021-02-03,0.0,0.0,0.0,0.0,9272.0,0.0,0.0,0.0,9234.0,0,160.0,85.0,2,0.0,9156.0,2664.0,2,0.0,9073.285714285714,10798.0,-2.065622095789224
2021-02-04,0.0,0.0,0.0,0.0,9240.0,0.0,0.0,0.0,10798.0,0,125.0,294.0,3,0.0,9234.0,882.0,2,0.0,9291.285714285714,11995.0,-0.6990992661771074
2021-02-05,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,11995.0,1,210.0,224.0,4,0.0,10798.0,1512.0,2,0.0,9684.857142857143,12738.0,0.7830119824551471
2021-02-06,0.0,0.0,0.0,0.0,9075.0,0.0,0.0,0.0,12738.0,1,210.0,294.0,5,0.0,11995.0,1642.0,2,0.0,10312.0,13014.0,1.4447736555971773
2021-02-07,0.0,0.0,0.0,0.0,9188.0,0.0,0.0,0.0,13014.0,0,203.0,294.0,6,0.0,12738.0,913.0,2,0.0,10874.714285714286,9942.0,-1.6033126566116078
2021-02-08,0.0,0.0,0.0,0.0,9156.0,0.0,0.0,0.0,9942.0,0,112.0,292.0,0,0.0,13014.0,1096.0,2,0.0,10982.42857142857,11788.0,-0.09884977560551897
2021-02-09,0.0,0.0,0.0,0.0,9234.0,0.0,0.0,0.0,11788.0,0,80.0,206.0,1,0.0,9942.0,1869.0,2,0.0,11358.42857142857,12964.0,1.2307570701867327
2021-02-10,0.0,0.0,0.0,0.0,10798.0,0.0,0.0,0.0,12964.0,0,0.0,4.0,2,0.0,11788.0,1950.0,2,0.0,11891.285714285714,13178.0,1.9441350847977066
2021-02-11,0.0,0.0,0.0,0.0,11995.0,0.0,0.0,0.0,13178.0,0,0.0,6.0,3,0.0,12964.0,2124.0,2,0.0,12231.285714285714,10274.0,-1.502902902297724
2021-02-12,0.0,0.0,0.0,0.0,12738.0,0.0,0.0,0.0,10274.0,1,0.0,0.0,4,0.0,13178.0,2214.0,2,0.0,11985.42857142857,9588.0,-2.6041062233914034
2021-02-13,0.0,0.0,0.0,0.0,13014.0,0.0,0.0,0.0,9588.0,1,160.0,170.0,5,0.0,10274.0,3283.0,2,0.0,11535.42857142857,9370.0,-3.021912124296388
2021-02-14,0.0,0.0,0.0,0.0,9942.0,0.0,0.0,0.0,9370.0,0,160.0,170.0,6,0.0,9588.0,3284.0,2,0.0,11014.857142857143,9370.0,-3.403114875642651
2021-02-15,0.0,0.0,0.0,0.0,11788.0,0.0,0.0,0.0,9370.0,0,160.0,170.0,0,0.0,9370.0,3121.0,2,0.0,10933.142857142857,9418.0,-3.28081366186176
2021-02-16,0.0,0.0,0.0,0.0,12964.0,0.0,0.0,0.0,9418.0,0,160.0,170.0,1,0.0,9370.0,2888.0,2,0.0,10594.57142857143,9545.0,-3.168682797481315
2021-02-17,0.0,0.0,0.0,0.0,13178.0,0.0,0.0,0.0,9545.0,0,160.0,170.0,2,0.0,9418.0,2808.0,2,0.0,10106.142857142857,9519.0,-3.3169518208092903
2021-02-18,0.0,0.0,0.0,0.0,10274.0,0.0,0.0,0.0,9519.0,0,160.0,170.0,3,0.0,9545.0,2873.0,2,0.0,9583.42857142857,9529.0,-3.394631253029285
2021-02-19,0.0,0.0,0.0,0.0,9588.0,0.0,0.0,0.0,9529.0,1,160.0,170.0,4,0.0,9519.0,2986.0,2,0.0,9477.0,8526.0,-4.420564810155295
2021-02-20,0.0,0.0,0.0,0.0,9370.0,0.0,0.0,0.0,8526.0,1,160.0,170.0,5,0.0,9529.0,2992.0,2,0.0,9325.285714285714,9150.0,-3.7423126353455554
2021-02-21,0.0,0.0,0.0,0.0,9370.0,0.0,0.0,0.0,9150.0,0,160.0,170.0,6,0.0,8526.0,2669.0,2,0.0,9293.857142857143,8450.0,-4.660273913103927
2021-02-22,0.0,0.0,0.0,0.0,9418.0,0.0,0.0,0.0,8450.0,0,160.0,170.0,0,0.0,9150.0,2370.0,2,0.0,9162.42857142857,9576.0,-3.6283360295460483
2021-02-23,0.0,0.0,0.0,0.0,9545.0,0.0,0.0,0.0,9576.0,0,160.0,170.0,1,0.0,8450.0,2710.0,2,0.0,9185.0,9640.0,-3.4380387260636858
2021-02-24,0.0,0.0,0.0,0.0,9519.0,0.0,0.0,0.0,9640.0,0,160.0,170.0,2,0.0,9576.0,2527.0,2,0.0,9198.57142857143,9709.0,-3.1925859997820845
2021-02-25,0.0,0.0,0.0,0.0,9529.0,0.0,0.0,0.0,9709.0,0,160.0,170.0,3,0.0,9640.0,2613.0,2,0.0,9225.714285714286,10039.0,-3.0126138642074123
2021-02-26,0.0,0.0,0.0,0.0,8526.0,0.0,0.0,0.0,10039.0,1,160.0,170.0,4,0.0,9709.0,2449.0,2,0.0,9298.57142857143,9102.0,-3.941056920592283
2021-02-27,0.0,0.0,0.0,0.0,9150.0,0.0,0.0,0.0,9102.0,1,160.0,170.0,5,0.0,10039.0,2509.0,2,0.0,9380.857142857143,10386.0,-2.540994717743577
2021-02-28,0.0,0.0,0.0,0.0,8450.0,0.0,0.0,0.0,10386.0,0,160.0,170.0,6,0.0,9102.0,2689.0,2,0.0,9557.42857142857,10603.0,-2.2903551866651775
2021-03-01,0.0,0.0,0.0,0.0,9576.0,0.0,0.0,0.0,10603.0,0,195.0,170.0,0,0.0,10386.0,4174.0,3,0.0,9865.0,8863.0,-4.104797454084277
2021-03-02,0.0,0.0,0.0,0.0,9640.0,0.0,0.0,0.0,8863.0,0,195.0,170.0,1,0.0,10603.0,3270.0,3,0.0,9763.142857142857,9179.0,-3.612702749497214
2021-03-03,0.0,0.0,0.0,0.0,9709.0,0.0,0.0,0.0,9179.0,0,160.0,62.0,2,0.0,8863.0,2694.0,3,0.0,9697.285714285714,10755.0,-2.009526707857112
2021-03-04,0.0,0.0,0.0,0.0,10039.0,0.0,0.0,0.0,10755.0,0,159.0,295.0,3,0.0,9179.0,1151.0,3,0.0,9846.714285714286,13018.0,0.49237879210885255
2021-03-05,0.0,0.0,0.0,0.0,9102.0,0.0,0.0,0.0,13018.0,1,209.0,221.0,4,0.0,10755.0,1640.0,3,0.0,10272.285714285714,12943.0,1.412088139783268
2021-03-06,0.0,0.0,0.0,0.0,10386.0,0.0,0.0,0.0,12943.0,1,210.0,294.0,5,0.0,13018.0,1597.0,3,0.0,10821.0,12754.0,1.4544035070155663
2021-03-07,0.0,0.0,0.0,0.0,10603.0,0.0,0.0,0.0,12754.0,0,202.0,294.0,6,0.0,12943.0,1007.0,3,0.0,11159.285714285714,11515.0,0.04142156421936357
2021-03-08,0.0,0.0,0.0,0.0,8863.0,0.0,0.0,0.0,11515.0,0,110.0,293.0,0,0.0,12754.0,1326.0,3,0.0,11289.57142857143,12060.0,0.6231157103567762
2021-03-09,0.0,0.0,0.0,0.0,9179.0,0.0,0.0,0.0,12060.0,0,73.0,211.0,1,0.0,11515.0,1855.0,3,0.0,11746.285714285714,12602.0,1.3001652469907237
2021-03-10,0.0,0.0,0.0,0.0,10755.0,0.0,0.0,0.0,12602.0,0,0.0,3.0,2,0.0,12060.0,1903.0,3,0.0,12235.285714285714,11569.0,-0.07495552693629941
2021-03-11,0.0,0.0,0.0,0.0,13018.0,0.0,0.0,0.0,11569.0,0,0.0,5.0,3,0.0,12602.0,2359.0,3,0.0,12351.57142857143,10389.0,-1.553251456609651
2021-03-12,0.0,0.0,0.0,0.0,12943.0,0.0,0.0,0.0,10389.0,1,0.0,0.0,4,0.0,11569.0,2041.0,3,0.0,11976.0,8300.0,-3.875309221393774
2021-03-13,0.0,0.0,0.0,0.0,12754.0,0.0,0.0,0.0,8300.0,1,160.0,170.0,5,0.0,10389.0,2211.0,3,0.0,11312.714285714286,9432.0,-3.3916838384771593
2021-03-14,0.0,0.0,0.0,0.0,11515.0,0.0,0.0,0.0,9432.0,0,160.0,170.0,6,0.0,8300.0,2242.0,3,0.0,10838.142857142857,10957.0,-1.7710346858086936
2021-03-15,0.0,0.0,0.0,0.0,12060.0,0.0,0.0,0.0,10957.0,0,160.0,170.0,0,0.0,9432.0,2220.0,3,0.0,10758.42857142857,11505.0,-0.9302191124257667
2021-03-16,0.0,0.0,0.0,0.0,12602.0,0.0,0.0,0.0,11505.0,0,160.0,170.0,1,0.0,10957.0,2030.0,3,0.0,10679.142857142857,11595.0,-0.35271132501113156
2021-03-17,0.0,0.0,0.0,0.0,11569.0,0.0,0.0,0.0,11595.0,0,160.0,170.0,2,0.0,11505.0,1597.0,3,0.0,10535.285714285714,10952.0,-0.7270133757898777
2021-03-18,0.0,0.0,0.0,0.0,10389.0,0.0,0.0,0.0,10952.0,0,160.0,170.0,3,0.0,11595.0,1571.0,3,0.0,10447.142857142857,11701.0,-0.4717156447488201
2021-03-19,0.0,0.0,0.0,0.0,8300.0,0.0,0.0,0.0,11701.0,1,160.0,170.0,4,0.0,10952.0,1703.0,3,0.0,10634.57142857143,10846.0,-1.2430685522037774
2021-03-20,0.0,0.0,0.0,0.0,9432.0,0.0,0.0,0.0,10846.0,1,160.0,170.0,5,0.0,11701.0,1813.0,3,0.0,10998.285714285714,12176.0,0.06333422265494904
2021-03-21,0.0,0.0,0.0,0.0,10957.0,0.0,0.0,0.0,12176.0,0,190.0,170.0,6,0.0,10846.0,1593.0,3,0.0,11390.285714285714,12525.0,0.6382281478493345
2021-03-22,0.0,0.0,0.0,0.0,11505.0,0.0,0.0,0.0,12525.0,0,190.0,170.0,0,0.0,12176.0,1358.0,3,0.0,11614.285714285714,12565.0,0.9788849787962333
2021-03-23,0.0,0.0,0.0,0.0,11595.0,0.0,0.0,0.0,12565.0,0,160.0,170.0,1,0.0,12525.0,1041.0,3,0.0,11765.714285714286,12643.0,1.2597434798415135
2021-03-24,0.0,0.0,0.0,0.0,10952.0,0.0,0.0,0.0,12643.0,0,160.0,295.0,2,0.0,12565.0,2341.0,3,0.0,11915.42857142857,12790.0,1.353210271914674
2021-03-25,0.0,0.0,0.0,0.0,11701.0,0.0,0.0,0.0,12790.0,0,160.0,294.0,3,0.0,12643.0,2327.0,3,0.0,12178.0,12717.0,1.4701391221751006
2021-03-26,0.0,0.0,0.0,0.0,10846.0,0.0,0.0,0.0,12717.0,1,160.0,294.0,4,0.0,12790.0,1684.0,3,0.0,12323.142857142857,11129.0,-0.5205919288887378
2021-03-27,0.0,0.0,0.0,0.0,12176.0,0.0,0.0,0.0,11129.0,1,160.0,294.0,5,0.0,12717.0,1930.0,3,0.0,12363.57142857143,12446.0,0.9364061688729184
2021-03-28,0.0,0.0,0.0,0.0,12525.0,0.0,0.0,0.0,12446.0,0,160.0,294.0,6,0.0,11129.0,1164.0,3,0.0,12402.142857142857,12634.0,0.9563003651987543
2021-03-29,0.0,0.0,0.0,0.0,12565.0,0.0,0.0,0.0,12634.0,0,160.0,294.0,0,0.0,12446.0,1428.0,3,0.0,12417.714285714286,12050.0,0.9283735891926003
2021-03-30,0.0,0.0,0.0,0.0,12643.0,0.0,0.0,0.0,12050.0,0,160.0,294.0,1,0.0,12634.0,1103.0,3,0.0,12344.142857142857,11407.0,-0.2776285683615562
2021-03-31,0.0,0.0,0.0,0.0,12790.0,0.0,0.0,0.0,11407.0,0,127.0,294.0,2,0.0,12050.0,1276.0,3,0.0,12167.57142857143,12403.0,0.5499416512345727
2021-04-01,0.0,0.0,0.0,0.0,12717.0,0.0,0.0,0.0,12403.0,0,195.0,170.0,3,0.0,11407.0,4217.0,4,0.0,12112.285714285714,8921.0,-3.1235726390766305
2021-04-02,0.0,0.0,0.0,0.0,11129.0,0.0,0.0,0.0,8921.0,1,160.0,170.0,4,0.0,12403.0,2772.0,4,0.0,11570.0,9193.0,-3.1596507102931106
2021-04-03,0.0,0.0,0.0,0.0,12446.0,0.0,0.0,0.0,9193.0,1,160.0,85.0,5,0.0,8921.0,2675.0,4,0.0,11293.42857142857,10640.0,-1.772975774600228
2021-04-04,0.0,0.0,0.0,0.0,12634.0,0.0,0.0,0.0,10640.0,0,170.0,294.0,6,0.0,9193.0,1393.0,4,0.0,11035.42857142857,8524.0,-5.067076273621309
2021-04-05,0.0,0.0,0.0,0.0,12050.0,0.0,0.0,0.0,8524.0,0,208.0,223.0,0,0.0,10640.0,1608.0,4,0.0,10448.285714285714,11394.0,-0.9952905148978407
2021-04-06,0.0,0.0,0.0,0.0,11407.0,0.0,0.0,0.0,11394.0,0,210.0,294.0,1,0.0,8524.0,1167.0,4,0.0,10354.57142857143,12215.0,0.15786912908457837
2021-04-07,0.0,0.0,0.0,0.0,12403.0,0.0,0.0,0.0,12215.0,0,177.0,294.0,2,0.0,11394.0,1397.0,4,0.0,10470.0,11704.0,0.2871837549869055
2021-04-08,0.0,0.0,0.0,0.0,8921.0,0.0,0.0,0.0,11704.0,0,110.0,294.0,3,0.0,12215.0,1316.0,4,0.0,10370.142857142857,11997.0,0.025172451185024005
2021-04-09,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,11997.0,1,121.0,202.0,4,0.0,11704.0,1959.0,4,0.0,10809.57142857143,13343.0,1.8212245594569254
2021-04-10,0.0,0.0,0.0,0.0,10640.0,0.0,0.0,0.0,13343.0,1,0.0,6.0,5,0.0,11997.0,2257.0,4,0.0,11402.42857142857,12425.0,0.5827324419995153
2021-04-11,0.0,0.0,0.0,0.0,8524.0,0.0,0.0,0.0,12425.0,0,0.0,5.0,6,0.0,13343.0,2428.0,4,0.0,11657.42857142857,10114.0,-2.0836141849454637
2021-04-12,0.0,0.0,0.0,0.0,11394.0,0.0,0.0,0.0,10114.0,0,0.0,0.0,0,0.0,12425.0,1749.0,4,0.0,11884.57142857143,9409.0,-2.920076210801929
2021-04-13,0.0,0.0,0.0,0.0,12215.0,0.0,0.0,0.0,9409.0,0,160.0,219.0,1,0.0,10114.0,2048.0,4,0.0,11601.0,13308.0,1.788141922032712
2021-04-14,0.0,0.0,0.0,0.0,11704.0,0.0,0.0,0.0,13308.0,0,160.0,220.0,2,0.0,9409.0,1784.0,4,0.0,11757.142857142857,13058.0,2.0667790758407003
2021-04-15,0.0,0.0,0.0,0.0,11997.0,0.0,0.0,0.0,13058.0,0,195.0,217.0,3,0.0,13308.0,1782.0,4,0.0,11950.57142857143,13380.0,2.7330473496826264
2021-04-16,0.0,0.0,0.0,0.0,13343.0,0.0,0.0,0.0,13380.0,1,195.0,220.0,4,0.0,13058.0,1403.0,4,0.0,12148.142857142857,12705.0,2.3897640582437414
2021-04-17,0.0,0.0,0.0,0.0,12425.0,0.0,0.0,0.0,12705.0,1,160.0,219.0,5,0.0,13380.0,1188.0,4,0.0,12057.0,11940.0,0.9415659843080671
2021-04-18,0.0,0.0,0.0,0.0,10114.0,0.0,0.0,0.0,11940.0,0,169.0,219.0,6,0.0,12705.0,1566.0,4,0.0,11987.714285714286,12661.0,1.4433433780194307
2021-04-19,0.0,0.0,0.0,0.0,9409.0,0.0,0.0,0.0,12661.0,0,169.0,220.0,0,0.0,11940.0,1476.0,4,0.0,12351.57142857143,12961.0,1.848158081556737
2021-04-20,0.0,0.0,0.0,0.0,13308.0,0.0,0.0,0.0,12961.0,0,195.0,223.0,1,0.0,12661.0,1417.0,4,0.0,12859.0,13228.0,2.6553951054466296
2021-04-21,0.0,0.0,0.0,0.0,13058.0,0.0,0.0,0.0,13228.0,0,195.0,221.0,2,0.0,12961.0,1561.0,4,0.0,12847.57142857143,12542.0,1.6285398120951646
2021-04-22,0.0,0.0,0.0,0.0,13380.0,0.0,0.0,0.0,12542.0,0,175.0,218.0,3,0.0,13228.0,1404.0,4,0.0,12773.857142857143,12409.0,1.5821026869030992
2021-04-23,0.0,0.0,0.0,0.0,12705.0,0.0,0.0,0.0,12409.0,1,195.0,221.0,4,0.0,12542.0,1364.0,4,0.0,12635.142857142857,11853.0,1.1557282285377584
2021-04-24,0.0,0.0,0.0,0.0,11940.0,0.0,0.0,0.0,11853.0,1,195.0,226.0,5,0.0,12409.0,1349.0,4,0.0,12513.42857142857,13007.0,2.1243801352740377
2021-04-25,0.0,0.0,0.0,0.0,12661.0,0.0,0.0,0.0,13007.0,0,195.0,221.0,6,0.0,11853.0,1272.0,4,0.0,12665.857142857143,13520.0,2.6262420998588043
2021-04-26,0.0,0.0,0.0,0.0,12961.0,0.0,0.0,0.0,13520.0,0,195.0,219.0,0,0.0,13007.0,1494.0,4,0.0,12788.57142857143,13777.0,3.2559054668077194
2021-04-27,0.0,44.0,0.0,54.0,13228.0,55.0,0.0,45.0,13777.0,0,195.0,220.0,1,40.0,13520.0,1517.0,4,37.0,12905.142857142857,14097.0,3.6642643981501415
2021-04-28,0.0,0.0,0.0,0.0,12542.0,0.0,0.0,0.0,14097.0,0,195.0,294.0,2,0.0,13777.0,1950.0,4,0.0,13029.285714285714,12949.0,2.037523501163937
2021-04-29,0.0,0.0,0.0,0.0,12409.0,0.0,0.0,0.0,12949.0,0,195.0,221.0,3,0.0,14097.0,1976.0,4,0.0,13087.42857142857,13788.0,3.087076100229724
